ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
76965,Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen,https://cdn.myanimelist.net/images/manga/1/286726.jpg,https://cdn.myanimelist.net/images/manga/1/286726l.jpg,8.08,623,8698,"Drama, Horror, Mystery","After recently moving to the rural village called Hinamizawa, Maebara Keiichi joins a club and makes new friends. He soon learns about the village's dark secret, Oyashiro-sama's curse, where one person dies, and one person disappears every year, and he also learns that his friends might be behind it..."
90810,Nogi Wakaba wa Yuusha de Aru,https://cdn.myanimelist.net/images/manga/1/194780.jpg,https://cdn.myanimelist.net/images/manga/1/194780l.jpg,8.07,640,4532,"Fantasy, Mahou Shoujo","The world is on the verge of collapse as bizarre monsters called Vertexes fall from the heavens wreaking havoc. Sent by the heavenly gods, these creatures seek humanity's destruction and ravage the land in the effort to do so. However, the Shikoku and Nagano regions miraculously persist amid all the attacks.  In response to the invasion, girls with high aptitude known as Heroes soon awaken and are granted divine powers by the earthly gods. Assisted by shrine maidens who can hear the voices of gods, Heroes are the only beings able to fight back against the Vertexes. Among the chosen protectors is the strong-willed Wakaba Nogi, who is driven by her steadfast desire to avenge the countless innocent lives lost.  With her natural charisma, Wakaba leads the first-generation Hero Team in the Shikoku region. Defending what remains of mankind, Wakaba and her friends brave the battle with the Vertexes head-on—testing the bonds between them as they overcome the many challenges in this cruel reality.  [Written by MAL Rewrite]"
95211,Orange,https://cdn.myanimelist.net/images/manga/3/179402.jpg,https://cdn.myanimelist.net/images/manga/3/179402l.jpg,8.07,641,2199,"Drama, Love Polygon, Romance, School, Sci-Fi, Time Travel","In the Spring she was 16, Takemiya Naho receives a strange, but detailed letter from herself, ten years in the future. At first she thinks the letter is a prank, but then the things written in the letter actually happen, including the new transfer student that sits next to her in class, Naruse Kakeru. The letter reads just like her diary entries, down to the same characters. It is not till two weeks later, when Kakeru shows back up at school, that Naho finishes the letter...  (Source: Kissmanga)"
9114,D.Gray-man: Reverse,https://cdn.myanimelist.net/images/manga/3/12458.jpg,https://cdn.myanimelist.net/images/manga/3/12458l.jpg,8.06,650,3458,"Action, Adventure, Fantasy, Shounen, Urban Fantasy",
132505,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",https://cdn.myanimelist.net/images/manga/1/241432.jpg,https://cdn.myanimelist.net/images/manga/1/241432l.jpg,8.06,655,7514,"Fantasy, Romance, Time Travel","Rishe, the daughter of a duke, is stuck in a time loop that begins at the moment her engagement is annulled and ends with her early demise at the age of 20. She has now begun her seventh loop. In her past do-overs, Rishe experienced various occupations, including being a merchant, a pharmacist, and a knight. But this time around, she simply wishes to live a long and leisurely life!  That was the plan, only for it to be derailed by an unprecedented marriage proposal from her killer in the previous loop, the neighboring country's Crown Prince—?!  (Source: Overlap, translated)"
99821,Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,https://cdn.myanimelist.net/images/manga/3/186227.jpg,https://cdn.myanimelist.net/images/manga/3/186227l.jpg,8.05,666,3671,Fantasy,
133757,Unnamed Memory,https://cdn.myanimelist.net/images/manga/3/245253.jpg,https://cdn.myanimelist.net/images/manga/3/245253l.jpg,8.05,669,6535,"Adventure, Fantasy, Romance","""My wish as champion is for you to descend the tower and be my wife."" Climbing a deadly tower, Oscar seeks the power of its master, the Witch of the Azure Moon. He hopes her incredible magic can break a curse that will kill any woman he takes for a wife. When the prince sees how beautiful Tinasha is, though, he has a better idea—since she's surely strong enough to survive his curse, she should just marry him instead! Tinasha isn't keen on the idea, but agrees to live with Oscar in the royal castle for a year while researching the spell placed on the prince. The witch's pretty face hides several lifetimes of dark secrets, however—secrets that begin resurfacing...  (Source: Yen Press)"
57035,"Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe",https://cdn.myanimelist.net/images/manga/2/205755.webp,https://cdn.myanimelist.net/images/manga/2/205755l.webp,8.05,671,2486,"Action, Drama, Fantasy, Vampire","""Hey, Guren? Do you think... when we grow up, we can still be together like always?""  Just before the world fell to ruin because of mysterious virus that appeared on Earth which killed every infected human over the age of 13. Vampires conquered the surface—in that one last spring.  Ichinose Guren had entered a Sorcery Training School in Shibuya. This school was full of elites from famous families in the world of sorcerers. As he himself was of modest origin, Guren held a great ambition in his heart, even despite being labelled as trash. But among his classmates, a girl appeared who introduced herself by the name of the fiancée he had traded vows with a really long time ago... In that world slated for ruin, the boy sought power; and the girl sought power as well. A magic academy fantasy story begins!  (Source: owarinoseraph.tumblr, edited)"
27967,Pandora Hearts: Caucus Race,https://cdn.myanimelist.net/images/manga/2/169649.jpg,https://cdn.myanimelist.net/images/manga/2/169649l.jpg,8.05,677,4377,"Action, Fantasy","After Oz Vessalius plummets into the hellish Abyss on his 15th birthday, he emerges ten years later and finds only a short time has passed for him. Having forged a contract with a Chain named Alice—a being from the Abyss—he now sets out to unravel the secrets behind why he was sent there and his own past.  The path towards his destination is not clear. For Oz and those he meets, it is a caucus race—a race without end. Between the various dukedoms in the past and present, many stories come to light. Whether tales of realization or woe, Pandora Hearts: Caucus Race follows many of the side characters of the original Pandora Hearts, delving into their hidden lives and motivations.  [Written by MAL Rewrite]"
42569,Medaka Box Gaiden: Good Loser Kumagawa,https://cdn.myanimelist.net/images/manga/1/207004.webp,https://cdn.myanimelist.net/images/manga/1/207004l.webp,8.04,682,5407,"School, Shounen","Good Loser Kumagawa takes place two months before Kumagawa transfers to Hakoniwa Academy, and details his time at Suisou Academy. This is the story of Kumagawa's one month-long battle with Saki Sukinasaki, a battle that ended with the closure of Suisou Academy and no winner.  (Source: Medaka Box Wiki)"
18251,The Legend of the Sun Knight,https://cdn.myanimelist.net/images/manga/3/34580.jpg,https://cdn.myanimelist.net/images/manga/3/34580l.jpg,8.03,703,6750,"Fantasy, Supernatural","I am a knight. To be precise, I am the Church of the God of Light's Sun Knight. The Church of the God of Light worships and serves the God of Light, and theirs is one of the three largest religions on this continent. As the whole continent knows, the Church of the God of Light has twelve holy knights and each one has his own unique personality and features. To be the Sun Knight is to have shining golden hair, sky blue eyes, a compassionate nature, and a brilliant smile.  ""The benevolent God of Light will forgive your sins.""  I must have said that line at least a million times in my time as the Sun Knight. However, the greatest wish in my life is to be able to stand before the entire continent and roar, ""Damn your 'the whole continent knows'! This Sun Knight just doesn't feel like smiling! I just don't want to forgive these human trashes! I just want to pepper my sentences with 'f***'!""  Unfortunately, even to this day, I continue to wear a smile as I say, ""The benevolent God of Light will forgive your sins.""  (Source: HalfPrince)"
77465,Higurashi no Naku Koro ni - Dai 3-wa: Tatarigoroshi-hen,https://cdn.myanimelist.net/images/manga/1/135193.jpg,https://cdn.myanimelist.net/images/manga/1/135193l.jpg,8.02,729,11386,"Drama, Horror, Mystery, Psychological","In Tatarigoroshi-hen, Keiichi and Satoko develop a brother-sister relationship so when Satoko's abusive uncle returns to Hinamizawa, Keiichi attempts to help Satoko with drastic measures. However, as more and more people die, it is clear he is not the only one involved. This time, the spotlight shines on Satoko Houjou as being the ""victim"". Keiichi Maebara's passion to protect Satoko turns him into an unknowing villain in this chapter.  (Source: Wikipedia)"
86310,Imouto sae Ireba Ii.,https://cdn.myanimelist.net/images/manga/2/270515.webp,https://cdn.myanimelist.net/images/manga/2/270515l.webp,8.02,731,2074,"Comedy, Romance","Itsuki Hashima is a novelist who's hopelessly enamored with the idea of little sisters and is constantly surrounded by colorful characters. A world class genius and love-guru who's beauty almost seems a waste on her. A girl who's constantly troubled by her friendships, love interests, and can't even find refuge in her dreams. A ridiculously talented illustrator. Each of them have as many problems and worries as the next and they never have a dull day together as they play games, travel, and work together.  (Source: Yen Press)"
42867,Kagerou Daze,https://cdn.myanimelist.net/images/manga/1/205381.webp,https://cdn.myanimelist.net/images/manga/1/205381l.webp,8.02,737,1644,"Comedy, Sci-Fi","Shintarou Kisaragi's life as a shut-in would have been perfect if not for the cyber girl Ene, who lives in his computer. Upbeat and cheerful, she enjoys playing pranks, in complete contrast to his own apathy. It is due to Ene's daily antics that his keyboard breaks. The dread of not having the use of his computer is too much to bear, and he sets out to replace his keyboard.  And so, in the dead heat of summer, Shintarou leaves his room for the first time in two years. However, this simple shopping trip takes a turn for the worse when the department store is threatened by a group of terrorists, and he is taken hostage along with the other shoppers. Tied up in this crisis, he meets the ""Mekakushi-dan,"" an enigmatic group of teenagers with red eyes and strange powers. Seemingly brought together by chance, Shintarou must save the department store with their help. But the fates of these teenagers are more intertwined than they seem, and they are left to wonder whether their meeting was more than mere coincidence.  [Written by MAL Rewrite]"
49567,Saenai Heroine no Sodatekata,https://cdn.myanimelist.net/images/manga/3/145019.webp,https://cdn.myanimelist.net/images/manga/3/145019l.webp,8.02,738,2007,"Comedy, Drama, Harem, Otaku Culture, Romance, School","Die-hard otaku Tomoya Aki never imagined himself falling for a girl in real life until one of his spring breaks, when he experienced a picturesque encounter with a mysterious beauty. Reminiscing about the brief yet enchanting event, he decides to produce a bishoujo game—a game focused on attractive girls—with the sole purpose of capturing the allure of that idyllic scene.  Days fly by, and Tomoya enters his second year of high school having made no progress on his game. On top of that, he is shocked to discover that the girl he met is his unremarkable classmate, Megumi Katou. Determined to make his game a reality, Tomoya ropes Megumi into the project and sets out to convince his childhood friend Eriri Spencer Sawamura and upperclassman Utaha Kasumigaoka to help with its development. Tomoya soon finds out, however, that working with friends on such an ambitious project is much more difficult than he initially thought.  [Written by MAL Rewrite]"
24380,Kokoro Connect,https://cdn.myanimelist.net/images/manga/2/197785.jpg,https://cdn.myanimelist.net/images/manga/2/197785l.jpg,8.01,740,1801,"Comedy, Drama, Love Polygon, Romance, School, Slice of Life, Supernatural","The Cultural Research Club is an eclectic bunch: a pro wrestling fanboy, a goofy ditz, a master of snark, a laid-back jokester, and a total girly-girl. Their peaceful teenage lives are turned upside-down, however, when they suddenly and inexplicably start swapping bodies with each other. At first it's all wacky hijinks... but then things get a little too personal. Boundaries are crossed, and dark secrets come to light—secrets that threaten to destroy the very foundations of their friendship. Who—or what—is causing the body-swap phenomenon? Will it ever stop? But most of all... can their club survive it? Find out in the hit ensemble dramedy light novel from award-winning author Sadanatsu Anda!  (Source: J-Novel Club)"
1313,Gosick,https://cdn.myanimelist.net/images/manga/2/108085.jpg,https://cdn.myanimelist.net/images/manga/2/108085l.jpg,8.01,746,3145,"Drama, Historical, Mystery, Romance, School, Shounen","The year is 1924, the place, Sauville, a small European country neatly tucked beside the Alps...  Kazuya Kujo has been studying abroad at the prestigious Saint Marguerite Academy, where urban legends and horror stories are all the rage. Most Kazuya ignores—but the story of the ""Queen Berry,"" a mysterious ghost ship, really gets to him. Of course, his brainy friend Victorique is much more intrigued by true stories, and she uses her unrivaled logic to solve mysteries even the town's famous detective can't. Ironically, it's Victorique's inquisitive nature that leads the duo to board a ship that matches the ""Queen Berry""'s description to a tee, a ship that might just hold the key to solving a sinister mystery...  Kazuki Sakuraba's modern twist on Holmes and Watson—pairing Victorique, a brittle young girl with doll-like looks with her eager-to-please sidekick Kazuya—make this international bestseller a must-read murder mystery.  (Source: Tokyopop)"
74847,Tokyo Ghoul,https://cdn.myanimelist.net/images/manga/3/194456.webp,https://cdn.myanimelist.net/images/manga/3/194456l.webp,8,756,1335,"Action, Fantasy, Horror, Psychological, Urban Fantasy","Explore the world of Tokyo Ghoul with these pros  Ghouls live among us, the same as normal people in every way—except their craving for human flesh.  Ken Kaneki is an ordinary college student until a violent encounter turns him into the first half-human half-ghoul hybrid. Trapped between two worlds, he must survive Ghoul turf wars, learn more about Ghoul society and master his new powers.  Many conflicts and incidents arise involving the clientele of the café Anteiku, where Ghouls gather. Yoshimura, the café's owner, is harboring suspicions about a certain someone. What sort of darkness will that person bring between those who hunt and those who are hunted? This book chronicles six all-new stories from the Tokyo Ghoul universe.  (Source: VIZ Media)"
27861,Mahou Shoujo Madoka★Magica,https://cdn.myanimelist.net/images/manga/1/44827.webp,https://cdn.myanimelist.net/images/manga/1/44827l.webp,8,760,5573,"Drama, Fantasy, Mahou Shoujo, Seinen","Nitro+ will be releasing a novel of Mahou Shoujo Madoka☆Magica, using the original animation's series composition/script written by Gen Urobuchi. Nitro+'s Hajime Ninomae (一 肇), active in Kadokawa Sneaker Bunko and Shogakukan Gagaga Bunko, will be the novel writer. Yuupon (ゆーぽん), from the Nitro+Chiral shounen-ai branch, will be doing the illustrations. The novel is split into two volumes of 304 pages and 328 pages length. It will be officially released as a limited edition with a third volume of 32 full-color pages on August 14, 2011. A prerelease will be held at Comiket 80 between August 12 and August 14, 2011."
97200,Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Kamen no Akuma ni Soudan wo!,https://cdn.myanimelist.net/images/manga/1/175150.webp,https://cdn.myanimelist.net/images/manga/1/175150l.webp,8,763,5236,"Comedy, Fantasy",A spin-off of Kono Subarashii Sekai ni Shukufuku wo! that focuses on Vanir and Wiz.
10000,"""Bungaku Shoujo"" Series",https://cdn.myanimelist.net/images/manga/3/302207.webp,https://cdn.myanimelist.net/images/manga/3/302207l.webp,7.99,784,3194,"Drama, Mystery, Romance","Konoha Inoue lives out his days as a normal high schooler, hiding his dark past as a best-selling author who wrote under the guise of a 14-year-old girl. A member of the literature club, he writes improv stories that serve as snacks for third-year student Tooko Amano, the only other member of the club and a self-styled ""book girl"" who literally eats written words. Konoha is forced to tag along with Tooko as she seeks out strange, literature-filled cases to investigate.  One day, the book club receives a request from Chia Takeda, who asks them to help her write love letters to her crush Shuuji Kataoka. What appears to be a simple request for love advice soon turns into something more sinister when Konoha delves deeper into the matter.  [Written by MAL Rewrite]"
46024,Log Horizon,https://cdn.myanimelist.net/images/manga/2/105755.jpg,https://cdn.myanimelist.net/images/manga/2/105755l.jpg,7.99,788,1405,"Action, Adult Cast, Adventure, Fantasy, Sci-Fi","Thirty thousand Japanese gamers awake one day to discover that the fantasy world of Elder Tales, an MMORPG that was formerly their collective hobby, has become their cold hard reality. Severed from their everyday lives, they confront a new horizon filled with ravenous monsters, flavorless food, and the inability to die! Amid the chaos, veteran gamer Shiroe gathers his friends, the guardian Naotsugu and the assassin Akatsuki, and together they embark on an adventure to change the world as they know it!  (Source: Yen Press)"
99815,Saihate no Paladin,https://cdn.myanimelist.net/images/manga/1/180330.webp,https://cdn.myanimelist.net/images/manga/1/180330l.webp,7.99,791,2423,"Adventure, Fantasy, Isekai, Reincarnation","William is the lone human in a city of the dead. Born with vague memories of a past life in contemporary Japan where he failed to do anything useful, he is determined not to make the same mistake again, and that this time, his life will be lived. But what does that really mean? Raised by a group of the undead, William must discover what circumstances brought him to this city and these people as well as what it means to not just exist, but to live a full life.  (Source: ANN)"
24464,Kyoukaisenjou no Horizon,https://cdn.myanimelist.net/images/manga/3/216457.jpg,https://cdn.myanimelist.net/images/manga/3/216457l.jpg,7.98,796,3469,"Action, Comedy, Fantasy, School, Sci-Fi","The story is set in a distant future where Japan is divided into feudal territories and conquered by other countries. There is a floating city named Musashi that is composed of eight ships in the skies. A war that will determine the fate of the world will be fought by students on the Musashi.  In the far future, humans abandon the devastated Earth and move to the upper world ""Tenjou."" But Tenjou and the law of causation collapse due to a war and humans are forced to return to the Earth, which has turned into an inhabitable planet except for Shinshuu area in the Far East. Shinshuu is too small to accommodate all the humans, so they duplicate the area and create ""Juusou Sekai"" in a parallel world. In order to rebuild Tenjou and the law of causation, the returned humans start reproduction of the history from B.C. 10,000. When the reproduction proceeds to A.D. 1413, a war breaks out in Shinshuu and Juusou Sekai falls onto the original world. The humans living in Juusou Sekai lose their land and invade the original world. People in Shinshuu surrender and the land is divided by the invaders from Juusou Sekai. They try to resume the history reproduction from A.D.1457, but the update of the history terminates in A.D.1648. A rumor of apocalypse begins to spread the world."
40099,Chuunibyou demo Koi ga Shitai!,https://cdn.myanimelist.net/images/manga/1/72265.webp,https://cdn.myanimelist.net/images/manga/1/72265l.webp,7.98,799,2125,"Comedy, Romance, School","Yuuta Togashi is a high school freshman who chose a new school far away from his middle school, due to his mortifying past there. Yuuta was what people would classify as a chuunibyou—a ""disease"" that causes people to fantasize about themselves and their surroundings—with him using the alias of  ""Dark Flame Master."" He enters high school looking to start anew or, at least, that is what he hoped for.  Everything had been going smoothly, and Yuuta was relishing the feeling of a normal high school life until he met Rikka Takanashi—who despite being a high schooler, is still a chuunibyou—subsequently crumbling Yuuta's short-lived regular high school experience. It would seem that his chuunibyou past is not leaving him just yet.  Chuunibyou demo Koi ga Shitai! follows Yuuta and Rikka's relationship as they experience an eccentric high school journey, with chuunibyou constantly haunting Yuuta.  [Written by MAL Rewrite]"
61307,Rokujouma no Shinryakusha!?,https://cdn.myanimelist.net/images/manga/2/158004.webp,https://cdn.myanimelist.net/images/manga/2/158004l.webp,7.98,801,4053,"Comedy, Harem, Romance, School, Supernatural","Due to young Koutarou's financial circumstances, he is forced to live in a small rokujouma (6-tatami apartment) on a budget of 5000 yen a month. On the plus side, he lives rent-free, but on the minus side, that's because room 106 of Corona Apartments is cursed. The ghost is a cute young girl and hijinks ensue when she tries to drive him out. Between the haunting, Koutarou's nosy neighbors, and a self-styled magical girls flying to the unneeded rescue, there's way too much for the impoverished young man to handle.  (Source: AnimeReel)"
77463,Higurashi no Naku Koro ni - Dai 2-wa: Watanagashi-hen,https://cdn.myanimelist.net/images/manga/1/134167.jpg,https://cdn.myanimelist.net/images/manga/1/134167l.jpg,7.98,802,10828,"Drama, Horror, Mystery","By this chapter, the reader should have an overall idea of how life in Hinamizawa is like. Once again, this chapter begins innocently, with the Watanagashi Festival again marking the start of the sinister events in Hinamizawa. An ancient curse strikes, and a pair of sisters are not what they seem. Shion Sonozaki makes her first appearance in this chapter, while Mion Sonozaki is portrayed as the villain.  (Source: Wikipedia)"
11496,Code Geass: Hangyaku no Lelouch,https://cdn.myanimelist.net/images/manga/1/197070.jpg,https://cdn.myanimelist.net/images/manga/1/197070l.jpg,7.97,813,5124,"Action, Adventure, Drama, Mecha, Sci-Fi","""Geass"" is a supernatural ability bestowed upon people who are worthy of its use. Its exact effect depends on its user's desires, but those who command it wield devastating power.   In the far away land of Area 11, formerly known as Japan, the astute 17-year-old student Lelouch Lamperouge is granted his own Geass by the mysterious woman C.C., which gives him the absolute obedience of those it is used upon. With this, Lelouch vows to destroy the only world superpower—the Holy Britannian Empire—under the guise of the revolutionary freedom-fighter Zero, to exact vengeance on those who ruined him and his family.  [Written by MAL Rewrite]"
138744,Tensei Oujo to Tensai Reijou no Mahou Kakumei,https://cdn.myanimelist.net/images/manga/3/248626.jpg,https://cdn.myanimelist.net/images/manga/3/248626l.jpg,7.97,820,5897,"Comedy, Fantasy, Girls Love","Despite her supposed ineptitude with regular magic, Princess Anisphia defies the aristocracy's expectations by developing ""magicology,"" a unique magical theory based on memories from her past life. One day, she witnesses the brilliant noblewoman Euphyllia unjustly stripped of her title as the kingdom's next monarch. That's when Anisphia concocts a plan to help Euphyllia regain her good name-which somehow involves them living together and researching magic!  Little do these two ladies know, however, that their chance encounter will alter not only their own futures, but those of the kingdom...and the entire world!  (Source: Yen Press)"
22699,Black Lagoon,https://cdn.myanimelist.net/images/manga/1/257892.webp,https://cdn.myanimelist.net/images/manga/1/257892l.webp,7.96,827,5706,"Action, Adventure, Comedy, Drama, Organized Crime, Seinen","Rock (Okajima Rokuro) was just a normal Japanese businessman, but through a series of unlikely events, he found himself part of the ""Lagoon Company,"" a group of transporters who do a little pirating on the side. Together with Dutch, Revy, and Benny, he sails the seas of Asia aboard the modified torpedo boat ""Black Lagoon.""  Their base, the lawless city of Roanapur, is just barely balanced on the brink of outright war, controlled and occupied by criminal organizations from across the globe. Standing above the rest are Balalaika of Russia and Chang of Hong Kong.  Our story finds Roanapur just a little while before Rock, with Revy in tow, is due to head back to his old home of Japan.  It is a tale about soldiers who once fought united under a cause in a land of sandy winds, the strictly personal reunion of a captain and her one-time subordinate...  (Source: Anonymous Spore)"
30051,Sakurasou no Pet na Kanojo,https://cdn.myanimelist.net/images/manga/2/159577.webp,https://cdn.myanimelist.net/images/manga/2/159577l.webp,7.96,829,1194,"Comedy, Romance, Slice of Life, Visual Arts","Sorata Kanda, an amicable student enrolled at Suimei High School, is evicted out of the student dorms for adopting a stray cat. Having his kindness backfire on him, he ends up at the notorious ""Sakura Hall,"" where he meets its residents—a cast of eccentric, artistic prodigies. Stuck with an increasing number of stray cats in addition to being average amongst geniuses, Sorata is determined to find new owners for these cats and leave Sakura Hall for good.  Shortly after moving in, his life is further thrown into disarray as he is tasked with taking care of Mashiro Shiina, a new transfer student and aspiring manga author. Despite being a world-renowned artist, she lacks common sense and is utterly incapable of looking out for herself. With the support of their fellow Sakura Hall residents, Sorata and Mashiro grow ever closer as they weave through the webs of expectations and determine their self-worth, striving to discover their true calling in life.  [Written by MAL Rewrite]"
100051,Kimi no Na wa. Another Side: Earthbound,https://cdn.myanimelist.net/images/manga/1/181401.jpg,https://cdn.myanimelist.net/images/manga/1/181401l.jpg,7.96,836,3089,"Drama, Supernatural","The fabric of life twists, turns, comes together in strange shapes, splits and transforms, and reunites again. In one cord of that rich tapestry, Tokyo boy Taki Tachibana and rural Itomori girl Mitsuha Miyamizu wake up in each other's bodies as if they were dreaming of another life. While the phenomenon persists, the two 17-year-olds adapt to each other's lifestyle as they try to figure a way out of the situation.  However, it is not just the two teenagers who have to deal with the unusual state of affairs. In particular, Mitsuha's friends and family find the girl's unusual behavior hard to fathom. To her friends, sister, grandmother, and even stray father, her brash conduct feels curiously celestial.  When a meteor shower colors the night sky crimson during Itomori's autumn festival, a long-forgotten piece of the town's history is revealed, unraveling the entangled threads of fate.  [Written by MAL Rewrite]"
120656,Gekijouban One Piece: Stampede,https://cdn.myanimelist.net/images/manga/1/230439.jpg,https://cdn.myanimelist.net/images/manga/1/230439l.jpg,7.96,842,10202,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power","The world's greatest exposition of the pirates, by the pirates, for the pirates—the Pirates Festival. Luffy and the rest of the Straw Hat Crew receive an invitation from its host Buena Festa who is known as the Master of Festivities. They arrive to find a venue packed with glamorous pavilions and many pirates including the ones from the Worst Generation. The place is electric.  (Source: ANN)"
79169,Shinigami wo Tabeta Shoujo,https://cdn.myanimelist.net/images/manga/3/137429.jpg,https://cdn.myanimelist.net/images/manga/3/137429l.jpg,7.95,846,6415,"Fantasy, Military, Super Power","I'm hungry......  Shera was born in a poor village, behind the back of the Liberation Army's soilder who attacks her, she saw Death that ""seems pretty delicious."" Before Death could strike it's scythe, Shera completely devoured Death. And then, she became the Kingdom's solider. Wielding her gigantic scythe, in order to eliminate the abominable Liberation Army. In order to receive delicious food.  (Source: Back cover of the novel)"
21479,Sword Art Online,https://cdn.myanimelist.net/images/manga/2/280994.webp,https://cdn.myanimelist.net/images/manga/2/280994l.webp,7.95,862,264,"Action, Adventure, Fantasy, Romance, Video Game","In the year 2022, gamers rejoice as Sword Art Online-a VRMMORPG (Virtual Reality Massively Multiplayer Online Role Playing Game) like no other-opens its virtual doors, allowing players to take full advantage of the ultimate in gaming technology: NerveGear, a system that allows users to completely immerse themselves in the game world by manipulating their brain waves to create a wholly realistic gaming experience. But when the game goes live, the elation of the players quickly turns to horror as they discover that, for all its amazing features, SAO is missing one of the most basic functions of any MMORPG-a log-out button. Now trapped in the virtual world of Aincrad, their bodies held captive by NerveGear in the real world, users are issued a chilling ultimatum: conquer all one hundred floors of Aincrad to regain your freedom. But in the warped world of SAO, ""game over"" means certain death-both virtual and real...  (Source: Yen Press)"
23032,Kami nomi zo Shiru Sekai,https://cdn.myanimelist.net/images/manga/3/41720.webp,https://cdn.myanimelist.net/images/manga/3/41720l.webp,7.95,863,5160,"Comedy, Harem, Romance, Supernatural","Written by Mamizu Arisawa and illustrated by Tamiki Wakaki.  The novel features a completely original story that disparate from the series, with original novel characters."
90118,Tsuki ga Michibiku Isekai Douchuu,https://cdn.myanimelist.net/images/manga/3/158263.webp,https://cdn.myanimelist.net/images/manga/3/158263l.webp,7.95,871,2059,"Adventure, Fantasy, Isekai","High school student Misumi Makoto is called to a fantasy world by the god Tsukuyomi in order to become a hero. However, powerful others in this world aren't as thrilled to have him there, and they kick him to the edge of the world just as Tsukuyomi declares that he must leave Makoto to find his own way. Now it's up to Makoto to find his own way!  (Source: MangaHelpers)"
103722,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka? Ex,https://cdn.myanimelist.net/images/manga/1/191235.jpg,https://cdn.myanimelist.net/images/manga/1/191235l.jpg,7.95,875,8357,"Fantasy, Sci-Fi","Revisit the tale of the faerie soldiers and their young instructor in these short stories featuring the three wielders of the most powerful dug weapon, Seniorious: Legal Brave Lillia Asplay, Chtholly Nota Seniorious, and Lakhesh. Although this virtuous white blade is drawn to wielders doomed to a fate of death and destruction, these girls never stopped yearning for a future they would never experience for themselves.  (Source: Yen Press)"
66433,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,https://cdn.myanimelist.net/images/manga/3/121553.jpg,https://cdn.myanimelist.net/images/manga/3/121553l.jpg,7.94,886,4017,"Action, Adventure, Fantasy","Aiz Wallenstein, the Sword Princess, is known as one of the most powerful warriors from one of the most powerful groups in the city of Orario: Loki Familia. With them, she ventures into the deepest parts of the labyrinthine Dungeon beneath the city, stalking the monstrous denizens that lurk there and vanquishing them with the blazing light of her sword. But when she meets a certain white-haired boy, the encounter will change both of them forever...  (Source: Yen Press)"
557,Trinity Blood: Rage Against the Moons,https://cdn.myanimelist.net/images/manga/2/209368.jpg,https://cdn.myanimelist.net/images/manga/2/209368l.jpg,7.94,888,4622,"Drama, Fantasy, Horror, Romance, Sci-Fi, Supernatural","The background is in the distant future, a post-apocalyptic world after the destruction brought about by Armageddon. The war between humans (Terran) and vampires (Methuselah) continues, as a struggle between two factions: the Vatican and the New Human Empire.  Yet, amidst the bloodshed and violence, many desire a peaceful co-existence between the two species. However, standing between them and this goal is the Rosenkreuz Orden, a group of vampire extremists who manipulate the two sides and pit them against each other. To combat them, the Vatican special operations group ""AX,"" led by Cardinal Caterina, must use everything they have—even a vampire who preys on the blood of other vampires.  (Source: Tokyopop)"
103268,No Game No Life: Practical War Game,https://cdn.myanimelist.net/images/manga/1/187957.webp,https://cdn.myanimelist.net/images/manga/1/187957l.webp,7.94,899,5352,"Comedy, Fantasy, Isekai","​Before the creation of Disboard, a world where everything is decided by games, there raged a terrible war among the various races. The Immanity weren't the only ones fighting to end that war, though—one Elf had her own plans: Whoever's left standing after the world is destroyed is the winner! What tricks did Think Nirvalen have up her sleeve all those years ago? Who was actually pulling the strings behind the Great War? And did Nina Clive, Think's overworked assistant, even make it out alive?!  (Source: Yen Press)"
120251,Saya no Uta,https://cdn.myanimelist.net/images/manga/1/236467.jpg,https://cdn.myanimelist.net/images/manga/1/236467l.jpg,7.94,902,9154,"Drama, Horror, Psychological, Romance, Supernatural","Fuminori Sakisaka, a young man who lost his family in a tragic car accident, has his life saved through an untested surgical procedure. However, thanks to a strange side-effect, all that comes upon his eyes appears twisted and ugly. All except for the beautiful girl who goes by ""Saya"", who draws the color of beauty to Fuminori's stained existence. For him, she is the only strand of light still remaining in life.  (Source: Seikaisha, translated)"
133057,Boku no Hero Academia the Movie: Heroes:Rising,https://cdn.myanimelist.net/images/manga/3/244777.jpg,https://cdn.myanimelist.net/images/manga/3/244777l.jpg,7.94,904,7336,"Action, Shounen, Super Power",
